ID	ModelID	Name	IsActive	Type	CrossFilteringBehavior	JoinOnDateBehavior	RelyOnReferentialIntegrity	FromTableID	FromColumnID	FromCardinality	ToTableID	ToColumnID	ToCardinality	State	RelationshipStorageID	RelationshipStorage2ID	ModifiedTime	RefreshedTime	SecurityFilteringBehavior
917	1	0bd8a8df-c13d-4207-ab9d-eb982a58b24c	True	1	1	2	False	714	3149	2	720	3150	1	1	22707		03/10/2025 15:16:01	03/10/2025 15:16:01	1
918	1	5d607909-0cd5-40e5-943f-c66330540035	True	1	1	2	False	723	3171	2	726	3172	1	1	22709		03/10/2025 15:16:02	03/10/2025 15:16:02	1
919	1	993e7647-b73e-4e02-ba76-bc70b6ab9271	True	1	1	2	False	723	3179	2	729	3180	1	1	22711		03/10/2025 15:16:02	03/10/2025 15:16:02	1
920	1	228d4b4b-6f3b-4a28-86ec-db8856d992c6	True	1	1	2	False	732	3201	2	735	3202	1	1	22713		03/10/2025 15:16:01	03/10/2025 15:16:01	1
921	1	59578a8e-5197-4964-b9a9-73f7fb36b75b	True	1	1	2	False	732	3209	2	738	3210	1	1	22715		03/10/2025 15:16:01	03/10/2025 15:16:01	1
922	1	fb3cb179-376d-4ed6-9213-606dbcc2933b	True	1	1	2	False	741	3232	2	744	3233	1	1	22717		03/10/2025 15:16:02	03/10/2025 15:16:02	1
923	1	322dd4a2-f7c4-465c-8a32-dc10c5989965	True	1	1	2	False	741	3240	2	747	3241	1	1	22719		03/10/2025 15:16:02	03/10/2025 15:16:02	1
924	1	a0526e79-1cb7-410d-8d1c-7e22d1dc2def	True	1	1	2	False	750	3258	2	753	3259	1	1	22721		03/10/2025 15:16:02	03/10/2025 15:16:02	1
925	1	1424ceb8-6543-4fa8-8396-098a2311d875	True	1	1	2	False	750	3266	2	756	3267	1	1	22723		03/10/2025 15:16:01	03/10/2025 15:16:01	1
926	1	ce119fdc-6fd5-4864-bda9-62b49b246046	True	1	1	2	False	750	3281	2	759	3282	1	1	22725		03/10/2025 15:16:01	03/10/2025 15:16:01	1
89691	1	69d216d1-55ec-40fd-8001-6bdda735f091	True	1	1	1	False	12	964	2	54	1106	1	1	89969		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89692	1	7226b258-23dd-4239-a566-054180884eda	False	1	1	1	False	12	970	2	54	1106	1	1	89971		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89693	1	e0fea5a6-1b40-4ab7-aa27-d95ff237fd26	True	1	1	1	False	12	967	2	69	1146	1	1	89973		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89694	1	b6141978-4402-4c6c-a9ed-b43fd3c8ce67	True	1	1	1	False	12	965	2	84	1186	1	1	89975		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89695	1	728d5dd4-b35e-4484-abe9-8ff6fbe063be	False	1	1	1	False	12	1077	2	84	1186	1	1	89977		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89696	1	51dda5f1-bc76-452f-b528-95a6bc569715	False	1	1	1	False	12	1090	2	84	1186	1	1	89979		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89697	1	b5f5042e-6b0d-43d2-8f81-621190caa564	False	1	1	1	False	12	963	2	84	1186	1	1	89981		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89698	1	4c678601-bf90-490b-bfc0-6937f2252250	False	1	1	1	False	12	961	2	84	1186	1	1	89983		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89699	1	32217726-3b42-4646-8496-6ca9c3501121	False	1	1	1	False	12	960	2	84	1186	1	1	89985		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89700	1	9ed5e6fa-11ef-428c-8031-55c723b89cb4	True	1	1	1	False	12	965	2	90	1225	1	1	89987		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89701	1	49c7fe94-e18e-4ad8-b29f-80bb78d5ac82	True	1	1	1	False	12	963	2	96	1264	1	1	89989		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89702	1	0a9bd526-2dda-466e-8be8-123d89b85f16	True	1	1	1	False	12	961	2	102	1303	1	1	89991		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89703	1	2228c29f-5964-4c5a-9c29-10fe7a50c7c4	True	1	1	1	False	12	960	2	108	1342	1	1	89993		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89704	1	c182aec9-4060-477d-a4d4-97a534b84652	True	1	1	1	False	12	983	2	114	1381	1	1	89995		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89705	1	b028affc-3f10-46ec-921a-7a73af9c919f	True	1	1	1	False	12	987	2	168	1576	1	1	89997		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89706	1	07785458-ee08-4363-9e9b-f44a870ab674	True	1	1	1	False	12	962	2	180	1625	1	1	89999		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89707	1	424c840f-f088-496f-9fe6-b116387215a5	True	1	1	1	False	126	1446	2	12	934	1	1	90001		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89708	1	fb5de473-32da-45f6-8187-16f754e11c82	False	1	1	1	False	126	1467	2	84	1186	1	1	90003		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89709	1	f30044cd-ebc0-43e7-8835-c352e5710e42	False	1	1	1	False	126	1458	2	84	1186	1	1	90005		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89710	1	d310f218-dab4-43f1-95c2-c0a4c3783400	False	1	1	1	False	126	1448	2	114	1381	1	1	90007		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89711	1	14a0b689-923c-43cd-8608-0537929377bc	True	1	1	1	False	126	1447	2	579	2754	1	1	90009		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89712	1	d7cd6528-b1a7-48e4-8d10-7e5d555271b4	True	1	1	1	False	141	1498	2	12	934	1	1	90011		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89713	1	8fe5f386-0afa-4b7e-aea5-b3169eb1217b	False	1	1	1	False	141	1508	2	84	1186	1	1	90013		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89714	1	aa36c89c-4bc9-410c-a169-ef69446b7898	False	1	1	1	False	141	1529	2	84	1186	1	1	90015		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89715	1	3f8baf95-9b84-400c-b828-5701d0913d04	False	1	1	1	False	141	1520	2	84	1186	1	1	90017		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89716	1	571d3361-42b8-4519-b712-a426bd90ed48	True	1	1	1	False	141	1499	2	579	2754	1	1	90019		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89717	1	7379f86e-97cc-4c3d-b5d2-20b5e0bf11f8	True	1	1	1	False	159	1570	2	12	934	1	1	90021		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89718	1	9de98c5e-a463-4e31-8ef2-d20982d47c6a	False	1	1	1	False	159	1569	2	84	1186	1	1	90023		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89719	1	3ea0d3b7-cf21-48c1-ace1-5812f5958874	True	1	1	1	False	159	1569	2	606	2832	1	1	90025		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89720	1	534ccb21-60fd-434b-9515-0d534959a554	False	1	1	1	False	168	1612	2	54	1106	1	1	90027		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89721	1	c9294c6b-0bc3-4223-9091-d893dac0084b	False	1	1	1	False	168	1608	2	84	1186	1	1	90029		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89722	1	cc91e1c5-0103-45f3-9068-b794e463e93f	True	1	1	1	False	168	1613	2	483	2481	1	1	90031		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89723	1	9bd7cd37-12e0-49b3-a864-21b7fb1591d8	True	1	1	1	False	192	1727	2	12	934	1	1	90033		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89724	1	7fdc5c4a-83da-4f13-99c1-cd6d9d1df7bf	False	1	1	1	False	192	1725	2	84	1186	1	1	90035		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89725	1	8374c610-1326-4015-831c-7bc95cf96d32	True	1	1	1	False	192	1728	2	519	2589	1	1	90037		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89726	1	7a6b6846-51bc-44d9-b541-ce5f9f9f29da	True	1	1	1	False	213	1732	2	12	934	1	1	90039		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89727	1	eb373f18-f281-45b6-914c-08a5171d91db	True	1	1	1	False	213	1733	2	453	2399	1	1	90041		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89728	1	c00d0991-01db-42ea-b91c-4bdbbcfa94f5	True	1	2	1	False	216	1736	1	12	934	1	1	90043	90045	03/10/2025 15:17:15	03/10/2025 15:17:15	1
89729	1	75cdcf1d-3c0e-4d4d-907b-9903756c678d	True	1	1	1	False	216	1737	2	501	2531	1	1	90047		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89730	1	f26bffde-2833-4b98-9da8-5c96a21b29c1	True	1	1	1	False	219	1738	2	12	934	1	1	90049		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89731	1	f9ad2de3-13e2-4d5c-9b92-223aa27d8d0a	True	1	1	1	False	219	1739	2	441	2353	1	1	90051		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89732	1	a7ea502b-6e6e-44fb-b241-905d3637c15e	True	1	1	1	False	222	1754	2	12	934	1	1	90053		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89733	1	30b8a11c-f227-4db5-a329-5ed59e98b64a	False	1	1	1	False	222	1756	2	84	1186	1	1	90055		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89734	1	e745a5fa-a3fd-49ac-ad0c-d4c72f790be8	False	1	1	1	False	222	1758	2	84	1186	1	1	90057		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89735	1	4af92520-8bd4-4b56-aad8-e3569b43d343	False	1	1	1	False	222	1757	2	84	1186	1	1	90059		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89736	1	ca654f83-9abf-47e9-9733-510aa3fc1344	True	1	1	1	False	222	1755	2	579	2754	1	1	90061		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89737	1	70676d57-3630-48da-8dde-a8d8cbd04604	True	1	1	1	False	234	1817	2	12	934	1	1	90063		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89738	1	37ce8a8c-83d8-4ddc-ab17-bd67381f7b53	True	1	1	1	False	243	1849	2	12	934	1	1	90065		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89739	1	438a4486-50cb-4c70-803a-e260a1f5fdb1	True	1	1	1	False	252	1881	2	12	934	1	1	90067		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89740	1	a43a36d6-98d4-4f25-9d7d-b054abfac5e2	True	1	1	1	False	261	1913	2	12	934	1	1	90069		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89741	1	fb27ebb1-436b-465c-938b-8c4a5796cdad	True	1	2	1	False	270	1915	1	12	934	1	1	90071	90073	03/10/2025 15:17:15	03/10/2025 15:17:15	1
89742	1	cedb556d-ad7f-4783-83bf-112d47576280	True	1	1	1	False	273	1918	2	12	934	1	1	90075		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89743	1	15785326-b937-4aee-9643-fac49a268658	False	1	1	1	False	273	1919	2	69	1146	1	1	90077		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89744	1	e5525f99-842a-46da-9832-bfba8ac0bf86	False	1	1	1	False	273	1920	2	84	1186	1	1	90079		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89745	1	acfc7b0b-a25f-4818-855e-913eaeee2321	False	1	1	1	False	273	1920	2	90	1225	1	1	90081		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89746	1	8b96d247-e338-4994-8034-2a7d580abb36	True	1	1	1	False	273	1930	2	453	2399	1	1	90083		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89747	1	ad2ca8b1-753c-4667-81da-4d5e5ae2eca8	True	1	1	1	False	279	1948	2	12	934	1	1	90085		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89748	1	1df67405-a9c9-40b5-8742-98b65ac9e921	False	1	1	1	False	279	1951	2	54	1106	1	1	90087		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89749	1	04043366-9138-406f-8ec8-f0d4a85afe0e	False	1	1	1	False	279	1947	2	84	1186	1	1	90089		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89750	1	b981eb0c-cecb-4a1f-8b60-79a8213858db	False	1	1	1	False	279	1953	2	114	1381	1	1	90091		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89751	1	ad3c0730-783c-41ef-a1ac-4fc2167ab225	False	1	1	1	False	279	1949	2	501	2531	1	1	90093		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89752	1	76c1c10c-d2e2-48cd-84af-59ffa2af89f2	True	1	1	1	False	285	1960	2	12	934	1	1	90095		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89753	1	fefebb6a-bb41-45fe-ad17-022b2283f8cf	True	1	1	1	False	285	1961	2	453	2399	1	1	90097		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89754	1	295b3bcc-382c-435f-bf2b-aacb0c242c01	True	1	1	1	False	288	1968	2	12	934	1	1	90099		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89755	1	c449b514-d6e7-498c-9256-f8eb44b3560b	False	1	1	1	False	288	1969	2	501	2531	1	1	90101		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89756	1	bd713b7a-11b5-41eb-ac65-220ea3a96732	True	1	1	1	False	291	1971	2	12	934	1	1	90103		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89757	1	8e8a1916-e5ca-4fd8-8c66-ac44d2c71cda	True	1	1	1	False	291	1972	2	534	2629	1	1	90105		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89758	1	b4ea5a87-a1d5-4382-a9cc-782b50c9fb3c	True	1	1	1	False	294	2008	2	12	934	1	1	90107		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89759	1	fd214dfb-dc6b-4843-8d5a-af500446801b	False	1	1	1	False	294	2010	2	84	1186	1	1	90109		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89760	1	6280978d-7f1b-4036-b0dd-2d41ffaf7bfa	False	1	2	1	False	294	2012	1	192	1671	1	1	90111	90113	03/10/2025 15:17:15	03/10/2025 15:17:15	1
89761	1	8147c7ab-bc63-48af-8fb6-fc3f48366f10	True	1	1	1	False	294	2009	2	519	2589	1	1	90115		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89762	1	f5b8d282-9e11-46eb-97b8-922f80e7839d	True	1	2	1	False	309	2049	1	12	934	1	1	90117	90119	03/10/2025 15:17:15	03/10/2025 15:17:15	1
89763	1	d9cdb65e-e084-492c-b5cb-829bdbf4190f	True	1	2	1	False	321	2050	1	12	934	1	1	90121	90123	03/10/2025 15:17:15	03/10/2025 15:17:15	1
89764	1	f5623742-9a22-4f6a-b700-e4dd290c169f	True	1	1	1	False	321	2052	2	414	2256	1	1	90125		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89765	1	23f7d49d-b67e-4909-833a-6204643d4717	True	1	1	1	False	321	2051	2	660	2965	1	1	90127		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89766	1	f6b5d231-37eb-4469-a3f6-2b033e693db5	True	1	1	1	False	324	2107	2	12	934	1	1	90129		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89767	1	eaf2e244-ab21-41b2-af8d-1c255a1edb8c	False	1	1	1	False	324	2110	2	84	1186	1	1	90131		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89768	1	8f569c34-d723-47be-91fd-6fe764fc4eda	False	1	1	1	False	324	2109	2	114	1381	1	1	90133		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89769	1	66b53054-8cce-45fc-a924-d377d9cde9b5	False	1	1	1	False	324	2111	2	192	1671	1	1	90135		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89770	1	694a1337-69d5-4abc-a089-5a1d34069dc2	True	1	1	1	False	324	2108	2	519	2589	1	1	90137		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89771	1	08887f4b-e4f8-43d5-b618-fa37211ac2ce	True	1	1	1	False	345	2115	2	12	934	1	1	90139		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89772	1	e879e501-2c19-4045-99bc-2c2d0fb803e7	True	1	1	1	False	345	2116	2	678	3021	1	1	90141		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89773	1	1402810a-ff27-4884-8d2c-589ed4215d19	True	1	1	1	False	348	2117	2	12	934	1	1	90143		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89774	1	90f8523d-3b56-4f7f-b4e7-4ae61c6bf86e	True	1	1	1	False	348	2118	2	687	3051	1	1	90145		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89775	1	d6f03eae-ed3b-4595-95c3-eeff2cb52b9c	True	1	1	1	False	351	2119	2	12	934	1	1	90147		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89776	1	547bd0c7-db17-4a1c-998f-f2d5637c2506	True	1	1	1	False	351	2120	2	696	3082	1	1	90149		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89777	1	ddd58b98-5acc-4e97-b3d4-a1adf1449343	True	1	1	1	False	354	2121	2	12	934	1	1	90151		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89778	1	2789018e-b2cc-42e7-a681-6deef73eb034	True	1	1	1	False	354	2122	2	705	3115	1	1	90153		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89779	1	cb1ff6f5-3978-4d6b-a454-a23b57bfc4c8	True	1	1	1	False	357	2123	2	12	934	1	1	90155		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89780	1	d117470b-6958-44b5-9cf4-4503e443af17	True	1	1	1	False	357	2124	2	714	3139	1	1	90157		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89781	1	cdf0530b-c131-4e6f-961c-9ce9432808ac	True	1	1	1	False	360	2125	2	12	934	1	1	90159		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89782	1	00c9d8ec-9502-4315-993f-1b314f789bbe	True	1	1	1	False	360	2126	2	723	3169	1	1	90161		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89783	1	4d5745c5-f470-418c-a3d7-b115ff27458b	True	1	1	1	False	363	2127	2	12	934	1	1	90163		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89784	1	b75c7805-1ddb-4ac6-a620-3aeebd0ac84a	True	1	1	1	False	363	2128	2	732	3199	1	1	90165		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89785	1	dfb41afe-4479-48e5-975b-f1619aca6f5f	True	1	1	1	False	366	2130	2	12	934	1	1	90167		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89786	1	a959f895-de65-4bd3-9556-294b4cc3b231	True	1	1	1	False	366	2131	2	741	3230	1	1	90169		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89787	1	f864e4bc-1ac7-48a1-9edb-34489296b24b	True	1	1	1	False	369	2145	2	12	934	1	1	90171		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89788	1	f922c257-5325-4396-8a73-9924c4968252	True	1	1	1	False	375	2152	2	12	934	1	1	90173		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89789	1	d219f3aa-3d04-4b76-87ab-cff9b8e82258	False	1	1	1	False	375	2153	2	84	1186	1	1	90175		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89790	1	d027659e-41e3-4d29-9e3b-de8a626926c6	True	1	1	1	False	375	2150	2	579	2754	1	1	90177		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89791	1	8d72f8dc-67a5-4089-986d-afc4e16fd87c	True	1	2	1	False	390	2191	1	12	934	1	1	90179	90181	03/10/2025 15:17:15	03/10/2025 15:17:15	1
89792	1	6128522b-b505-4413-b914-760280943541	True	1	1	1	False	393	2196	2	12	934	1	1	90183		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89793	1	c7c90aaf-54cf-45b4-bd67-26f37a9b28a8	False	1	1	1	False	393	2197	2	54	1106	1	1	90185		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89794	1	2379690f-9153-4c36-8b71-4d2fe3cccf1e	False	1	1	1	False	393	2198	2	84	1186	1	1	90187		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89795	1	d3e5342a-91f8-40e8-b3da-27194baf4d04	False	1	1	1	False	393	2201	2	168	1576	1	1	90189		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89796	1	3a93a490-71f4-4954-bfa5-4fe6aca3d1e2	True	1	1	1	False	399	2211	2	12	934	1	1	90191		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89797	1	71515025-f633-4980-aee2-d57afbf363f7	False	1	1	1	False	399	2213	2	84	1186	1	1	90193		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89798	1	419f04aa-735a-409f-9f24-3103186e50de	False	1	1	1	False	399	2212	2	114	1381	1	1	90195		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89799	1	4eccb352-3e42-47f8-8839-493a8041f03b	True	1	1	1	False	402	2217	2	12	934	1	1	90197		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89800	1	569e0210-33c6-4ca4-b052-7164cc32a5f9	True	1	1	1	False	411	2253	2	12	934	1	1	90199		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89801	1	70a9b2d4-b959-4d98-a267-5066df40c501	False	1	1	1	False	411	2255	2	114	1381	1	1	90201		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89802	1	33e92e26-40a0-4cd8-a287-8fd8eec84531	False	1	1	1	False	411	2254	2	501	2531	1	1	90203		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89803	1	b0a774b7-6830-4474-ad4b-c0dda2cea84c	False	1	1	1	False	453	2438	2	54	1106	1	1	90205		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89804	1	d840cb1e-e3d0-4faf-af2b-9d435cabf1fe	False	1	1	1	False	453	2421	2	84	1186	1	1	90207		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89805	1	a0c10c67-8b41-4a77-b09c-71245ae05bf2	True	1	1	1	False	471	2457	2	54	1106	1	1	90209		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89806	1	557f61a4-94e9-4831-8c24-dd5e8ff05ba7	True	1	1	1	False	471	2458	2	168	1576	1	1	90211		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89807	1	024641b2-6dd7-4b26-8e66-aa8edaa70cdc	True	1	1	1	False	474	2478	2	54	1106	1	1	90213		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89808	1	1031a323-8749-4c96-aec5-f5ad3382d15b	True	1	1	1	False	474	2479	2	114	1381	1	1	90215		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89809	1	175b243b-deb9-4053-a1d9-b088ce7e2738	True	1	2	1	False	498	2530	1	168	1576	1	1	90217	90219	03/10/2025 15:17:15	03/10/2025 15:17:15	1
89810	1	9ce9f514-0141-4cd6-b54e-1ff3292c3f21	False	1	1	1	False	501	2554	2	84	1186	1	1	90221		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89811	1	5d812e30-2f3f-4403-a17a-42f49f70f402	True	1	1	1	False	543	2650	2	84	1186	1	1	90223		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89812	1	4cde2379-0c06-46d9-9df9-0257afaef505	False	1	1	1	False	543	2688	2	126	1423	1	1	90225		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89813	1	aab44503-f499-4b8c-b04e-36b45823f394	True	1	1	1	False	561	2705	2	84	1186	1	1	90227		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89814	1	595c3448-a2b8-446a-9c50-ced9af062fe9	False	1	1	1	False	561	2699	2	141	1477	1	1	90229		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89815	1	d7920846-a915-4fe2-94ed-da51060cc670	True	1	2	1	False	588	2805	1	126	1423	1	1	90231	90233	03/10/2025 15:17:15	03/10/2025 15:17:15	1
89816	1	f62799a3-f075-455b-8e9f-3fd2b76dfb9e	True	1	2	1	False	597	2831	1	141	1477	1	1	90235	90237	03/10/2025 15:17:15	03/10/2025 15:17:15	1
89817	1	68268040-45ae-40f2-abe6-b489d519bd4f	True	1	1	1	False	612	2871	2	159	1546	1	1	90239		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89818	1	756ccd5a-3a07-4f41-aa7a-bf3d3218412d	True	1	1	1	False	612	2872	2	750	3256	1	1	90241		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89819	1	b8956897-33e6-49d1-a835-2a664103b0ef	True	1	2	1	False	615	2875	1	159	1546	1	1	90243	90245	03/10/2025 15:17:15	03/10/2025 15:17:15	1
89820	1	1ac53c0a-9bce-4e9a-ad36-726bdbed8e4e	True	1	2	1	False	618	2876	1	159	1546	1	1	90247	90249	03/10/2025 15:17:15	03/10/2025 15:17:15	1
89821	1	fb55db07-9a9f-41dd-8899-355f10b0a950	True	1	1	1	False	621	2895	2	114	1381	1	1	90251		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89822	1	c65e26ba-c65d-47a1-b8b0-712785436836	True	1	1	1	False	630	2898	2	114	1381	1	1	90253		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89823	1	83889e04-4f8c-4ad8-9b9a-549820428509	True	1	1	1	False	630	2897	2	453	2399	1	1	90255		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89824	1	5e0f49e9-a46c-42d8-b125-e72b6333f1a4	True	1	1	1	False	633	2907	2	414	2256	1	1	90257		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89825	1	040d7fdc-e810-4b9a-8ae3-bf11167364b4	True	1	1	1	False	636	2908	2	414	2256	1	1	90259		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89826	1	203d48fa-db9f-41b4-9453-1cb029d57d54	True	1	1	1	False	636	2909	2	696	3082	1	1	90261		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89827	1	658a9f4b-3ae3-4ebf-9ef2-a205996ecdf4	True	1	1	1	False	639	2925	2	414	2256	1	1	90263		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89828	1	42eddb04-7772-469c-832c-38220f5775eb	True	1	1	1	False	645	2927	2	414	2256	1	1	90265		03/10/2025 15:17:15	03/10/2025 15:17:15	1
89829	1	8eee587a-9c31-4553-8f02-ee2624cdcd17	True	1	1	1	False	648	2940	2	414	2256	1	1	90267		03/10/2025 15:17:15	03/10/2025 15:17:15	1
